From vertex 0:
To vertex 7:84 (52,13,27,14,49,43,19,122,7)
To vertex 8:93 (52,13,32,99,8)
To vertex 9:114 (52,13,27,14,9)
To vertex 10:86 (52,104,86,28,5,10)
To vertex 11:57 (52,13,32,11)
To vertex 12:54 (52,13,27,14,49,43,12)
To vertex 13:27 (52,13)
To vertex 14:40 (52,13,27,14)
To vertex 15:94 (52,13,53,15)
To vertex 16:110 (52,104,123,87,62,16)
To vertex 17:98 (52,13,27,88,17)
To vertex 18:55 (52,18)
To vertex 19:54 (52,13,27,14,49,43,19)
To vertex 20:31 (52,13,20)
To vertex 21:71 (52,13,27,14,21)
To vertex 22:88 (52,13,32,11,38,126,22)
To vertex 23:74 (52,13,27,14,49,23)
To vertex 24:90 (52,13,53,15,118,24)
To vertex 25:62 (52,13,27,14,25)
To vertex 26:47 (52,13,80,26)
To vertex 27:34 (52,13,27)
To vertex 28:38 (52,104,86,28)
To vertex 29:75 (52,13,27,14,115,61,29)
To vertex 30:44 (52,104,86,59,30)
To vertex 31:101 (52,104,123,48,100,64,31)
To vertex 32:45 (52,13,32)
To vertex 33:65 (52,104,86,59,55,33)
To vertex 34:106 (52,34)
To vertex 35:96 (52,18,60,35)
To vertex 36:100 (52,104,123,48,100,36)
To vertex 37:83 (52,13,106,37)
To vertex 38:57 (52,13,32,11,38)
To vertex 39:75 (52,13,27,14,115,71,96,51,39)
To vertex 40:99 (52,104,86,59,40)
To vertex 41:139 (52,104,86,28,41)
To vertex 42:46 (52,104,86,113,42)
To vertex 43:36 (52,13,27,14,49,43)
To vertex 44:90 (52,13,27,14,49,43,19,122,7,44)
To vertex 45:76 (52,13,27,14,115,61,45)
To vertex 46:74 (52,13,27,14,49,23,46)
To vertex 47:139 (52,13,32,11,38,47)
To vertex 48:33 (52,104,123,48)
To vertex 49:41 (52,13,27,14,49)
To vertex 50:88 (52,104,86,83,125,4,50)
To vertex 51:72 (52,13,27,14,115,71,96,51)
To vertex 53:53 (52,13,53)
To vertex 54:63 (52,104,123,48,54)
To vertex 55:49 (52,104,86,59,55)
To vertex 56:75 (52,104,86,59,55,33,85,56)
To vertex 57:96 (52,104,86,59,55,33,85,56,57)
To vertex 58:130 (52,104,123,48,100,64,58)
To vertex 59:32 (52,104,86,59)
To vertex 60:73 (52,18,60)
To vertex 61:60 (52,13,27,14,115,61)
To vertex 62:52 (52,104,123,87,62)
To vertex 63:52 (52,104,123,87,73,63)
To vertex 64:42 (52,104,123,48,100,64)
To vertex 65:112 (52,13,106,105,65)
To vertex 66:89 (52,13,27,14,115,71,96,51,39,66)
To vertex 67:97 (52,13,27,14,49,43,12,67)
To vertex 68:128 (52,104,86,83,125,4,50,68)
To vertex 69:61 (52,104,86,113,69)
To vertex 70:108 (52,13,20,70)
To vertex 71:47 (52,13,27,14,115,71)
To vertex 72:74 (52,13,27,14,25,72)
To vertex 73:43 (52,104,123,87,73)
To vertex 74:83 (52,13,27,14,115,71,96,74)
To vertex 75:72 (52,104,123,75)
To vertex 76:138 (52,13,27,14,49,43,76)
To vertex 77:52 (52,13,27,14,77)
To vertex 78:94 (52,18,78)
To vertex 79:84 (52,13,106,105,102,79)
To vertex 80:47 (52,13,80)
To vertex 81:122 (52,13,27,14,49,43,19,122,7,44,81)
To vertex 82:126 (52,104,123,48,100,82)
To vertex 83:24 (52,104,86,83)
To vertex 84:79 (52,13,27,14,115,71,96,95,84)
To vertex 85:60 (52,104,86,59,55,33,85)
To vertex 86:8 (52,104,86)
To vertex 87:38 (52,104,123,87)
To vertex 88:80 (52,13,27,88)
To vertex 89:138 (52,18,60,89)
To vertex 90:83 (52,104,123,87,62,93,90)
To vertex 91:72 (52,104,123,48,91)
To vertex 92:26 (52,104,123,92)
To vertex 93:65 (52,104,123,87,62,93)
To vertex 94:58 (52,104,86,59,30,94)
To vertex 95:78 (52,13,27,14,115,71,96,95)
To vertex 96:57 (52,13,27,14,115,71,96)
To vertex 97:76 (52,13,106,105,97)
To vertex 98:90 (52,104,123,48,91,98)
To vertex 99:90 (52,13,32,99)
To vertex 100:42 (52,104,123,48,100)
To vertex 101:77 (52,104,123,48,91,101)
To vertex 102:83 (52,13,106,105,102)
To vertex 103:150 (52,13,103)
To vertex 104:1 (52,104)
To vertex 105:65 (52,13,106,105)
To vertex 106:50 (52,13,106)
To vertex 107:40 (52,104,86,28,107)
To vertex 108:81 (52,104,123,92,108)
To vertex 109:70 (52,13,27,14,115,61,109)
To vertex 110:80 (52,104,86,113,110)
To vertex 111:131 (52,13,27,14,25,72,111)
To vertex 112:98 (52,13,106,105,112)
To vertex 113:51 (52,104,86,113)
To vertex 114:128 (52,13,27,14,49,114)
To vertex 115:40 (52,13,27,14,115)
To vertex 116:133 (52,104,123,48,91,98,116)
To vertex 117:46 (52,104,86,117)
To vertex 118:90 (52,13,53,15,118)
To vertex 119:90 (52,18,119)
To vertex 120:95 (52,13,27,14,49,120)
To vertex 121:84 (52,104,86,59,55,33,121)
To vertex 122:65 (52,13,27,14,49,43,19,122)
To vertex 123:24 (52,104,123)
To vertex 124:70 (52,13,32,11,38,126,124)
To vertex 125:48 (52,104,86,83,125)
To vertex 126:61 (52,13,32,11,38,126)
To vertex 127:87 (52,104,123,87,62,127)
From vertex 53:
To vertex 0:137 (53,15,118,77,62,93,0)
To vertex 1:98 (53,38,126,124,1)
To vertex 2:83 (53,2)
To vertex 3:127 (53,15,118,12,67,3)
To vertex 4:101 (53,38,97,4)
To vertex 5:119 (53,38,83,125,28,5)
To vertex 6:109 (53,96,51,39,66,30,94,6)
To vertex 7:128 (53,38,49,43,19,122,7)
To vertex 8:122 (53,73,63,99,8)
To vertex 9:127 (53,38,126,22,50,9)
To vertex 10:115 (53,38,10)
To vertex 11:88 (53,2,11)
To vertex 12:84 (53,15,118,12)
To vertex 13:125 (53,15,118,24,52,13)
To vertex 14:105 (53,38,126,22,106,14)
To vertex 15:41 (53,15)
To vertex 16:119 (53,15,118,77,62,16)
To vertex 17:137 (53,46,17)
To vertex 18:107 (53,15,18)
To vertex 19:98 (53,38,49,43,19)
To vertex 20:96 (53,38,54,20)
To vertex 21:116 (53,38,126,22,106,105,21)
To vertex 22:85 (53,38,126,22)
To vertex 23:118 (53,38,49,23)
To vertex 24:37 (53,15,118,24)
To vertex 25:113 (53,38,83,125,25)
To vertex 26:78 (53,15,118,77,62,93,80,26)
To vertex 27:128 (53,38,83,125,28,27)
To vertex 28:95 (53,38,83,125,28)
To vertex 29:131 (53,46,29)
To vertex 30:96 (53,96,51,39,66,30)
To vertex 31:148 (53,2,11,100,64,31)
To vertex 32:143 (53,38,126,22,50,32)
To vertex 33:112 (53,96,74,55,33)
To vertex 34:169 (53,38,36,34)
To vertex 35:136 (53,38,54,60,35)
To vertex 36:108 (53,38,36)
To vertex 37:92 (53,96,95,37)
To vertex 38:54 (53,38)
To vertex 39:76 (53,96,51,39)
To vertex 40:129 (53,15,40)
To vertex 41:165 (53,96,95,84,57,41)
To vertex 42:125 (53,15,118,24,113,42)
To vertex 43:80 (53,38,49,43)
To vertex 44:104 (53,96,95,44)
To vertex 45:118 (53,15,118,12,45)
To vertex 46:110 (53,46)
To vertex 47:136 (53,38,47)
To vertex 48:86 (53,38,126,124,123,48)
To vertex 49:85 (53,38,49)
To vertex 50:90 (53,38,126,22,50)
To vertex 51:73 (53,96,51)
To vertex 52:98 (53,15,118,24,52)
To vertex 54:63 (53,38,54)
To vertex 55:96 (53,96,74,55)
To vertex 56:81 (53,38,126,124,56)
To vertex 57:101 (53,96,95,84,57)
To vertex 58:177 (53,2,11,100,64,58)
To vertex 59:130 (53,15,118,24,52,104,86,59)
To vertex 60:113 (53,38,54,60)
To vertex 61:125 (53,38,126,22,106,14,115,61)
To vertex 62:61 (53,15,118,77,62)
To vertex 63:79 (53,73,63)
To vertex 64:89 (53,2,11,100,64)
To vertex 65:152 (53,38,126,22,106,105,65)
To vertex 66:90 (53,96,51,39,66)
To vertex 67:127 (53,15,118,12,67)
To vertex 68:130 (53,38,126,22,50,68)
To vertex 69:140 (53,15,118,24,113,69)
To vertex 70:173 (53,38,54,20,70)
To vertex 71:112 (53,38,126,22,106,14,115,71)
To vertex 72:125 (53,38,83,125,25,72)
To vertex 73:70 (53,73)
To vertex 74:84 (53,96,74)
To vertex 75:125 (53,38,126,124,123,75)
To vertex 76:167 (53,96,51,39,76)
To vertex 77:38 (53,15,118,77)
To vertex 78:107 (53,15,118,24,121,78)
To vertex 79:124 (53,38,126,22,106,105,102,79)
To vertex 80:78 (53,15,118,77,62,93,80)
To vertex 81:136 (53,96,95,44,81)
To vertex 82:173 (53,2,11,100,82)
To vertex 83:70 (53,38,83)
To vertex 84:80 (53,96,95,84)
To vertex 85:107 (53,96,74,55,33,85)
To vertex 86:106 (53,15,118,24,52,104,86)
To vertex 87:91 (53,38,83,87)
To vertex 88:174 (53,38,83,125,28,27,88)
To vertex 89:160 (53,15,118,24,121,89)
To vertex 90:92 (53,15,118,77,62,93,90)
To vertex 91:117 (53,73,91)
To vertex 92:79 (53,38,126,124,123,92)
To vertex 93:74 (53,15,118,77,62,93)
To vertex 94:110 (53,96,51,39,66,30,94)
To vertex 95:79 (53,96,95)
To vertex 96:58 (53,96)
To vertex 97:93 (53,38,97)
To vertex 98:110 (53,38,126,124,98)
To vertex 99:119 (53,73,63,99)
To vertex 100:89 (53,2,11,100)
To vertex 101:122 (53,73,91,101)
To vertex 102:123 (53,38,126,22,106,105,102)
To vertex 103:248 (53,15,118,24,52,13,103)
To vertex 104:99 (53,15,118,24,52,104)
To vertex 105:105 (53,38,126,22,106,105)
To vertex 106:90 (53,38,126,22,106)
To vertex 107:97 (53,38,83,125,28,107)
To vertex 108:134 (53,38,126,124,123,92,108)
To vertex 109:97 (53,96,74,109)
To vertex 110:156 (53,96,95,44,81,110)
To vertex 111:182 (53,38,83,125,25,72,111)
To vertex 112:138 (53,38,126,22,106,105,112)
To vertex 113:130 (53,15,118,24,113)
To vertex 114:133 (53,96,114)
To vertex 115:105 (53,38,126,22,106,14,115)
To vertex 116:146 (53,15,118,77,62,93,90,116)
To vertex 117:103 (53,15,118,77,62,127,117)
To vertex 118:37 (53,15,118)
To vertex 119:106 (53,38,126,119)
To vertex 120:138 (53,96,74,120)
To vertex 121:86 (53,15,118,24,121)
To vertex 122:109 (53,38,49,43,19,122)
To vertex 123:77 (53,38,126,124,123)
To vertex 124:67 (53,38,126,124)
To vertex 125:94 (53,38,83,125)
To vertex 126:58 (53,38,126)
To vertex 127:96 (53,15,118,77,62,127)
From vertex 54:
To vertex 0:84 (54,20,0)
To vertex 1:95 (54,60,1)
To vertex 2:167 (54,60,35,27,14,115,71,96,74,2)
To vertex 3:138 (54,60,35,27,14,115,61,45,3)
To vertex 4:130 (54,60,35,98,106,105,97,4)
To vertex 5:106 (54,60,122,28,5)
To vertex 6:144 (54,60,52,104,86,59,30,94,6)
To vertex 7:99 (54,60,122,7)
To vertex 8:118 (54,60,35,44,99,8)
To vertex 9:121 (54,60,35,98,9)
To vertex 10:130 (54,60,122,28,5,10)
To vertex 11:103 (54,60,122,7,11)
To vertex 12:98 (54,60,35,27,14,49,43,12)
To vertex 13:114 (54,60,52,13)
To vertex 14:84 (54,60,35,27,14)
To vertex 15:163 (54,60,35,44,81,33,85,15)
To vertex 16:177 (54,60,35,27,14,77,62,16)
To vertex 17:142 (54,60,35,27,88,17)
To vertex 18:140 (54,60,35,27,14,18)
To vertex 19:98 (54,60,35,27,14,49,43,19)
To vertex 20:33 (54,20)
To vertex 21:114 (54,60,122,7,21)
To vertex 22:134 (54,60,122,7,11,38,126,22)
To vertex 23:118 (54,60,35,27,14,49,23)
To vertex 24:155 (54,60,35,27,14,49,43,12,67,118,24)
To vertex 25:106 (54,60,35,27,14,25)
To vertex 26:103 (54,60,35,27,14,26)
To vertex 27:78 (54,60,35,27)
To vertex 28:82 (54,60,122,28)
To vertex 29:105 (54,20,29)
To vertex 30:131 (54,60,52,104,86,59,30)
To vertex 31:132 (54,60,122,31)
To vertex 32:132 (54,60,52,13,32)
To vertex 33:128 (54,60,35,44,81,33)
To vertex 34:184 (54,60,122,28,5,34)
To vertex 35:73 (54,60,35)
To vertex 36:123 (54,60,122,36)
To vertex 37:118 (54,60,1,37)
To vertex 38:103 (54,60,122,7,11,38)
To vertex 39:119 (54,60,35,27,14,115,71,96,51,39)
To vertex 40:186 (54,60,52,104,86,59,40)
To vertex 41:183 (54,60,122,28,41)
To vertex 42:131 (54,60,35,44,99,42)
To vertex 43:80 (54,60,35,27,14,49,43)
To vertex 44:93 (54,60,35,44)
To vertex 45:120 (54,60,35,27,14,115,61,45)
To vertex 46:118 (54,60,35,27,14,49,23,46)
To vertex 47:154 (54,60,35,98,116,47)
To vertex 48:117 (54,60,35,27,14,26,123,48)
To vertex 49:85 (54,60,35,27,14,49)
To vertex 50:136 (54,60,35,98,106,105,97,4,50)
To vertex 51:116 (54,60,35,27,14,115,71,96,51)
To vertex 52:87 (54,60,52)
To vertex 53:140 (54,60,52,13,53)
To vertex 55:115 (54,60,89,55)
To vertex 56:130 (54,60,122,7,11,38,126,124,56)
To vertex 57:141 (54,60,122,36,57)
To vertex 58:160 (54,60,122,7,58)
To vertex 59:119 (54,60,52,104,86,59)
To vertex 60:50 (54,60)
To vertex 61:104 (54,60,35,27,14,115,61)
To vertex 62:119 (54,60,35,27,14,77,62)
To vertex 63:124 (54,60,122,28,107,63)
To vertex 64:104 (54,60,122,7,11,100,64)
To vertex 65:158 (54,60,35,98,106,105,65)
To vertex 66:133 (54,60,35,27,14,115,71,96,51,39,66)
To vertex 67:141 (54,60,35,27,14,49,43,12,67)
To vertex 68:176 (54,60,35,98,106,105,97,4,50,68)
To vertex 69:148 (54,60,52,104,86,113,69)
To vertex 70:110 (54,20,70)
To vertex 71:91 (54,60,35,27,14,115,71)
To vertex 72:118 (54,60,35,27,14,25,72)
To vertex 73:115 (54,60,35,27,14,49,43,19,73)
To vertex 74:127 (54,60,35,27,14,115,71,96,74)
To vertex 75:156 (54,60,35,27,14,26,123,75)
To vertex 76:182 (54,60,35,27,14,49,43,76)
To vertex 77:96 (54,60,35,27,14,77)
To vertex 78:154 (54,60,35,27,14,115,61,45,121,78)
To vertex 79:130 (54,60,35,98,106,105,102,79)
To vertex 80:134 (54,60,52,13,80)
To vertex 81:125 (54,60,35,44,81)
To vertex 82:188 (54,60,122,7,11,100,82)
To vertex 83:111 (54,60,52,104,86,83)
To vertex 84:123 (54,60,35,27,14,115,71,96,95,84)
To vertex 85:123 (54,60,35,44,81,33,85)
To vertex 86:95 (54,60,52,104,86)
To vertex 87:122 (54,60,35,27,14,26,123,87)
To vertex 88:124 (54,60,35,27,88)
To vertex 89:115 (54,60,89)
To vertex 90:138 (54,60,89,90)
To vertex 91:154 (54,60,35,44,81,91)
To vertex 92:110 (54,60,35,27,14,26,123,92)
To vertex 93:132 (54,60,35,27,14,77,62,93)
To vertex 94:145 (54,60,52,104,86,59,30,94)
To vertex 95:122 (54,60,35,27,14,115,71,96,95)
To vertex 96:101 (54,60,35,27,14,115,71,96)
To vertex 97:122 (54,60,35,98,106,105,97)
To vertex 98:96 (54,60,35,98)
To vertex 99:115 (54,60,35,44,99)
To vertex 100:104 (54,60,122,7,11,100)
To vertex 101:159 (54,60,35,44,81,91,101)
To vertex 102:129 (54,60,35,98,106,105,102)
To vertex 103:237 (54,60,52,13,103)
To vertex 104:88 (54,60,52,104)
To vertex 105:111 (54,60,35,98,106,105)
To vertex 106:96 (54,60,35,98,106)
To vertex 107:84 (54,60,122,28,107)
To vertex 108:165 (54,60,35,27,14,26,123,92,108)
To vertex 109:114 (54,60,35,27,14,115,61,109)
To vertex 110:145 (54,60,35,44,81,110)
To vertex 111:175 (54,60,35,27,14,25,72,111)
To vertex 112:120 (54,20,112)
To vertex 113:138 (54,60,52,104,86,113)
To vertex 114:172 (54,60,35,27,14,49,114)
To vertex 115:84 (54,60,35,27,14,115)
To vertex 116:139 (54,60,35,98,116)
To vertex 117:133 (54,60,52,104,86,117)
To vertex 118:155 (54,60,35,27,14,49,43,12,67,118)
To vertex 119:155 (54,60,122,7,11,38,126,119)
To vertex 120:139 (54,60,35,27,14,49,120)
To vertex 121:133 (54,60,35,27,14,115,61,45,121)
To vertex 122:80 (54,60,122)
To vertex 123:108 (54,60,35,27,14,26,123)
To vertex 124:116 (54,60,122,7,11,38,126,124)
To vertex 125:135 (54,60,52,104,86,83,125)
To vertex 126:107 (54,60,122,7,11,38,126)
To vertex 127:154 (54,60,35,27,14,77,62,127)
From vertex 55:
To vertex 0:85 (55,33,122,0)
To vertex 1:74 (55,33,60,1)
To vertex 2:84 (55,2)
To vertex 3:117 (55,33,60,35,27,14,115,61,45,3)
To vertex 4:71 (55,33,85,56,57,4)
To vertex 5:58 (55,33,85,28,5)
To vertex 6:91 (55,100,64,66,30,94,6)
To vertex 7:56 (55,33,122,7)
To vertex 8:87 (55,33,122,7,44,99,8)
To vertex 9:100 (55,33,60,35,98,9)
To vertex 10:82 (55,33,85,28,5,10)
To vertex 11:60 (55,33,122,7,11)
To vertex 12:77 (55,33,60,35,27,14,49,43,12)
To vertex 13:93 (55,33,60,52,13)
To vertex 14:63 (55,33,60,35,27,14)
To vertex 15:51 (55,33,85,15)
To vertex 16:90 (55,33,121,16)
To vertex 17:121 (55,33,60,35,27,88,17)
To vertex 18:117 (55,33,85,15,18)
To vertex 19:77 (55,33,60,35,27,14,49,43,19)
To vertex 20:79 (55,33,85,56,57,97,20)
To vertex 21:71 (55,33,122,7,21)
To vertex 22:75 (55,33,85,56,38,126,22)
To vertex 23:97 (55,33,60,35,27,14,49,23)
To vertex 24:47 (55,33,85,15,118,24)
To vertex 25:85 (55,33,60,35,27,14,25)
To vertex 26:45 (55,100,64,93,80,26)
To vertex 27:57 (55,33,60,35,27)
To vertex 28:34 (55,33,85,28)
To vertex 29:98 (55,33,60,35,98,29)
To vertex 30:78 (55,100,64,66,30)
To vertex 31:62 (55,100,64,31)
To vertex 32:111 (55,33,60,52,13,32)
To vertex 33:16 (55,33)
To vertex 34:122 (55,100,36,34)
To vertex 35:52 (55,33,60,35)
To vertex 36:61 (55,100,36)
To vertex 37:97 (55,33,60,1,37)
To vertex 38:44 (55,33,85,56,38)
To vertex 39:61 (55,33,51,39)
To vertex 40:139 (55,33,85,15,40)
To vertex 41:111 (55,33,85,56,57,41)
To vertex 42:100 (55,33,122,7,44,99,42)
To vertex 43:59 (55,33,60,35,27,14,49,43)
To vertex 44:62 (55,33,122,7,44)
To vertex 45:99 (55,33,60,35,27,14,115,61,45)
To vertex 46:97 (55,33,60,35,27,14,49,23,46)
To vertex 47:126 (55,33,85,56,38,47)
To vertex 48:30 (55,100,123,48)
To vertex 49:64 (55,33,60,35,27,14,49)
To vertex 50:77 (55,33,85,56,57,4,50)
To vertex 51:58 (55,33,51)
To vertex 52:66 (55,33,60,52)
To vertex 53:75 (55,100,123,48,91,101,53)
To vertex 54:53 (55,33,85,56,38,54)
To vertex 56:26 (55,33,85,56)
To vertex 57:47 (55,33,85,56,57)
To vertex 58:91 (55,100,64,58)
To vertex 59:98 (55,33,60,52,104,86,59)
To vertex 60:29 (55,33,60)
To vertex 61:83 (55,33,60,35,27,14,115,61)
To vertex 62:49 (55,100,123,87,62)
To vertex 63:49 (55,100,123,87,73,63)
To vertex 64:3 (55,100,64)
To vertex 65:137 (55,33,60,35,98,106,105,65)
To vertex 66:72 (55,100,64,66)
To vertex 67:120 (55,33,60,35,27,14,49,43,12,67)
To vertex 68:117 (55,33,85,56,57,4,50,68)
To vertex 69:123 (55,100,64,93,69)
To vertex 70:112 (55,100,82,70)
To vertex 71:70 (55,33,60,35,27,14,115,71)
To vertex 72:97 (55,33,60,35,27,14,25,72)
To vertex 73:40 (55,100,123,87,73)
To vertex 74:103 (55,100,123,87,96,74)
To vertex 75:69 (55,100,123,75)
To vertex 76:152 (55,33,51,39,76)
To vertex 77:48 (55,33,85,15,118,77)
To vertex 78:56 (55,33,121,78)
To vertex 79:109 (55,33,60,35,98,106,105,102,79)
To vertex 80:45 (55,100,64,93,80)
To vertex 81:94 (55,33,122,7,44,81)
To vertex 82:87 (55,100,82)
To vertex 83:60 (55,33,85,56,38,83)
To vertex 84:80 (55,33,85,28,84)
To vertex 85:11 (55,33,85)
To vertex 86:74 (55,33,60,52,104,86)
To vertex 87:35 (55,100,123,87)
To vertex 88:103 (55,33,60,35,27,88)
To vertex 89:94 (55,33,60,89)
To vertex 90:59 (55,100,64,93,90)
To vertex 91:69 (55,100,123,48,91)
To vertex 92:23 (55,100,123,92)
To vertex 93:41 (55,100,64,93)
To vertex 94:92 (55,100,64,66,30,94)
To vertex 95:98 (55,100,123,87,96,95)
To vertex 96:77 (55,100,123,87,96)
To vertex 97:67 (55,33,85,56,57,97)
To vertex 98:75 (55,33,60,35,98)
To vertex 99:84 (55,33,122,7,44,99)
To vertex 100:3 (55,100)
To vertex 101:74 (55,100,123,48,91,101)
To vertex 102:108 (55,33,60,35,98,106,105,102)
To vertex 103:216 (55,33,60,52,13,103)
To vertex 104:67 (55,33,60,52,104)
To vertex 105:90 (55,33,60,35,98,106,105)
To vertex 106:75 (55,33,60,35,98,106)
To vertex 107:36 (55,33,85,28,107)
To vertex 108:78 (55,100,123,92,108)
To vertex 109:59 (55,33,85,56,57,109)
To vertex 110:110 (55,33,122,7,110)
To vertex 111:144 (55,33,85,28,107,111)
To vertex 112:106 (55,100,64,93,90,112)
To vertex 113:117 (55,33,60,52,104,86,113)
To vertex 114:100 (55,33,121,78,114)
To vertex 115:63 (55,33,60,35,27,14,115)
To vertex 116:112 (55,100,64,58,116)
To vertex 117:77 (55,33,121,78,127,117)
To vertex 118:47 (55,33,85,15,118)
To vertex 119:96 (55,33,85,56,38,126,119)
To vertex 120:116 (55,100,123,75,120)
To vertex 121:35 (55,33,121)
To vertex 122:37 (55,33,122)
To vertex 123:21 (55,100,123)
To vertex 124:57 (55,33,85,56,38,126,124)
To vertex 125:82 (55,33,125)
To vertex 126:48 (55,33,85,56,38,126)
To vertex 127:70 (55,33,121,78,127)
From vertex 56:
To vertex 0:104 (56,57,97,20,0)
To vertex 1:62 (56,38,126,124,1)
To vertex 2:94 (56,2)
To vertex 3:105 (56,38,49,43,12,67,3)
To vertex 4:45 (56,57,4)
To vertex 5:83 (56,38,83,125,28,5)
To vertex 6:75 (56,38,83,125,94,6)
To vertex 7:92 (56,38,49,43,19,122,7)
To vertex 8:69 (56,57,44,99,8)
To vertex 9:88 (56,57,4,50,9)
To vertex 10:79 (56,38,10)
To vertex 11:96 (56,38,49,43,19,122,7,11)
To vertex 12:62 (56,38,49,43,12)
To vertex 13:141 (56,38,54,60,52,13)
To vertex 14:69 (56,38,126,22,106,14)
To vertex 15:97 (56,87,73,15)
To vertex 16:111 (56,87,62,16)
To vertex 17:109 (56,38,49,23,46,17)
To vertex 18:125 (56,38,126,22,106,14,18)
To vertex 19:62 (56,38,49,43,19)
To vertex 20:53 (56,57,97,20)
To vertex 21:80 (56,38,126,22,106,105,21)
To vertex 22:49 (56,38,126,22)
To vertex 23:82 (56,38,49,23)
To vertex 24:93 (56,87,73,15,118,24)
To vertex 25:77 (56,38,83,125,25)
To vertex 26:70 (56,87,62,93,80,26)
To vertex 27:92 (56,38,83,125,28,27)
To vertex 28:59 (56,38,83,125,28)
To vertex 29:97 (56,38,126,124,98,29)
To vertex 30:106 (56,38,49,43,19,51,39,66,30)
To vertex 31:118 (56,38,126,124,123,48,100,64,31)
To vertex 32:104 (56,57,4,50,32)
To vertex 33:79 (56,57,44,81,33)
To vertex 34:133 (56,38,36,34)
To vertex 35:100 (56,38,54,60,35)
To vertex 36:72 (56,38,36)
To vertex 37:85 (56,38,126,124,1,37)
To vertex 38:18 (56,38)
To vertex 39:86 (56,38,49,43,19,51,39)
To vertex 40:163 (56,75,40)
To vertex 41:85 (56,57,41)
To vertex 42:82 (56,57,44,99,42)
To vertex 43:44 (56,38,49,43)
To vertex 44:44 (56,57,44)
To vertex 45:90 (56,38,49,23,45)
To vertex 46:82 (56,38,49,23,46)
To vertex 47:100 (56,38,47)
To vertex 48:50 (56,38,126,124,123,48)
To vertex 49:49 (56,38,49)
To vertex 50:51 (56,57,4,50)
To vertex 51:83 (56,38,49,43,19,51)
To vertex 52:114 (56,38,54,60,52)
To vertex 53:95 (56,38,126,124,123,48,91,101,53)
To vertex 54:27 (56,38,54)
To vertex 55:118 (56,104,86,59,55)
To vertex 57:21 (56,57)
To vertex 58:147 (56,38,126,124,123,48,100,64,58)
To vertex 59:101 (56,104,86,59)
To vertex 60:77 (56,38,54,60)
To vertex 61:89 (56,38,126,22,106,14,115,61)
To vertex 62:53 (56,87,62)
To vertex 63:53 (56,87,73,63)
To vertex 64:59 (56,38,126,124,123,48,100,64)
To vertex 65:116 (56,38,126,22,106,105,65)
To vertex 66:100 (56,38,49,43,19,51,39,66)
To vertex 67:105 (56,38,49,43,12,67)
To vertex 68:91 (56,57,4,50,68)
To vertex 69:128 (56,38,49,23,113,69)
To vertex 70:130 (56,57,97,20,70)
To vertex 71:76 (56,38,126,22,106,14,115,71)
To vertex 72:89 (56,38,83,125,25,72)
To vertex 73:44 (56,87,73)
To vertex 74:107 (56,87,96,74)
To vertex 75:45 (56,75)
To vertex 76:146 (56,38,49,43,76)
To vertex 77:81 (56,38,126,22,106,14,77)
To vertex 78:119 (56,57,44,81,33,121,78)
To vertex 79:88 (56,38,126,22,106,105,102,79)
To vertex 80:70 (56,87,62,93,80)
To vertex 81:76 (56,57,44,81)
To vertex 82:143 (56,38,126,124,123,48,100,82)
To vertex 83:34 (56,38,83)
To vertex 84:103 (56,87,96,95,84)
To vertex 85:74 (56,57,44,81,33,85)
To vertex 86:77 (56,104,86)
To vertex 87:39 (56,87)
To vertex 88:113 (56,75,88)
To vertex 89:136 (56,38,126,89)
To vertex 90:84 (56,87,62,93,90)
To vertex 91:89 (56,38,126,124,123,48,91)
To vertex 92:43 (56,38,126,124,123,92)
To vertex 93:66 (56,87,62,93)
To vertex 94:76 (56,38,83,125,94)
To vertex 95:102 (56,87,96,95)
To vertex 96:81 (56,87,96)
To vertex 97:41 (56,57,97)
To vertex 98:74 (56,38,126,124,98)
To vertex 99:66 (56,57,44,99)
To vertex 100:59 (56,38,126,124,123,48,100)
To vertex 101:94 (56,38,126,124,123,48,91,101)
To vertex 102:87 (56,38,126,22,106,105,102)
To vertex 103:264 (56,38,54,60,52,13,103)
To vertex 104:70 (56,104)
To vertex 105:69 (56,38,126,22,106,105)
To vertex 106:54 (56,38,126,22,106)
To vertex 107:61 (56,38,83,125,28,107)
To vertex 108:98 (56,38,126,124,123,92,108)
To vertex 109:33 (56,57,109)
To vertex 110:96 (56,57,44,81,110)
To vertex 111:146 (56,38,83,125,25,72,111)
To vertex 112:95 (56,112)
To vertex 113:118 (56,38,49,23,113)
To vertex 114:136 (56,38,49,114)
To vertex 115:69 (56,38,126,22,106,14,115)
To vertex 116:117 (56,38,126,124,98,116)
To vertex 117:79 (56,38,126,22,117)
To vertex 118:93 (56,87,73,15,118)
To vertex 119:70 (56,38,126,119)
To vertex 120:92 (56,75,120)
To vertex 121:98 (56,57,44,81,33,121)
To vertex 122:73 (56,38,49,43,19,122)
To vertex 123:41 (56,38,126,124,123)
To vertex 124:31 (56,38,126,124)
To vertex 125:58 (56,38,83,125)
To vertex 126:22 (56,38,126)
To vertex 127:88 (56,87,62,127)
From vertex 57:
To vertex 0:83 (57,97,20,0)
To vertex 1:69 (57,97,1)
To vertex 2:136 (57,4,50,9,26,123,92,2)
To vertex 3:90 (57,44,45,3)
To vertex 4:24 (57,4)
To vertex 5:94 (57,4,50,49,43,19,122,28,5)
